battery_id,cycle,chI,chV,chT,disI,disV,disT,BCt,SOH,RUL
B5,189,1.375088043577113,4.142294048942626,24.940794161293127,2.1267770841843676,3.311712621889809,31.28667068603253,1.0597700685575966,52.98850342787983,31
B5,190,1.2507200730169352,4.163589623133581,28.722917477042404,2.0119319652424306,3.217298749843327,31.56807385788498,1.048986955099116,52.4493477549558,30
B5,191,1.2984906298009904,4.140318948936468,27.128925111233855,1.9315921929659146,3.915743970027754,31.048025511030698,1.036396529538486,51.819826476924305,29
B5,192,1.4385559604150144,4.268384906366673,26.6126550220072,1.9984152785445106,3.2910256734728196,34.67537665814295,1.0416326104875173,52.08163052437587,28
B5,193,1.351539750555383,4.226185891380276,24.45825152081405,2.0179814091014983,2.9987508268673655,33.674863952443495,1.0360377963288778,51.80188981644389,27
B5,194,1.5117390125036598,4.1426566557380005,26.21729858070312,1.8911111888208898,3.1235199243369585,30.976262456053643,1.0326681133434323,51.633405667171616,26
B5,195,1.4328850664022388,4.2729857496614425,26.09126581614121,2.1567936138940107,3.491655864820502,34.9712552806881,1.0278923798521473,51.39461899260736,25
B5,196,1.4558990633746436,4.178573492101807,26.382857196774,2.0497160916456143,3.07800277532655,37.72024306445593,1.0204149335437391,51.020746677186956,24
B5,197,1.4045539424917037,4.1224282109691375,28.692910062043985,2.0371989159437636,3.8020500319157606,31.847991108993703,1.0177385508377048,50.88692754188524,23
B5,198,1.3926736576574579,4.207290402419856,29.195358634119504,2.1371655807536505,3.0720961650987744,35.33684829406176,1.0155830626281963,50.779153131409814,22
B5,199,1.349878981788831,4.227274400956069,27.25812729362956,2.0215164888947643,2.950128158110342,33.33547074852175,1.0116661798948685,50.583308994743426,21
B5,200,1.3815935641765726,4.16037133269702,28.349200203051414,1.7724536604062606,3.7450083800158938,30.103205828175412,1.011095970520563,50.55479852602816,20
B5,201,1.4509756502391364,4.185882096502013,26.073626235023546,2.0199586818705377,3.212619524093193,33.45372999436231,0.9971310081993705,49.85655040996853,19
B5,202,1.4025505597359504,4.262721333961951,25.535385418589684,2.0028555379189923,3.1058954169650868,32.64952256177941,0.9918103489841743,49.59051744920872,18
B5,203,1.4033755271337798,4.26588664590418,27.32748957182326,2.035137739688129,3.986491746023411,32.65814267888801,0.9784282230745283,48.92141115372641,17
B5,204,1.3343177084343163,4.218026815149115,23.575033501872266,1.7948213853998052,2.750105587010073,34.71295549894941,0.9792796273668369,48.96398136834185,16
B5,205,1.4878197223587741,4.18964143242335,29.73085951885583,1.9256564668140501,3.736092557420423,35.438873790797615,0.9678297152329121,48.391485761645605,15
B5,206,1.4933455430065363,4.241394055217331,24.52405244490379,2.1357478789230497,3.291712766678649,31.501094897723164,0.9682160047944871,48.41080023972435,14
B5,207,1.4758299690250225,4.241911964124957,25.55125112978871,1.9950961867930885,3.6752554162403275,32.76389825636719,0.9630708601027889,48.15354300513944,13
B5,208,1.4076709131786103,4.183965787616449,27.011407819630712,1.9425954702935764,3.641431112630879,33.88338481606653,0.9551021798209325,47.755108991046626,12
B5,209,1.4093419726679601,4.1953449232323,26.203721772809995,2.007944512720127,3.1697885825133945,34.8029689928462,0.954664234779361,47.73321173896805,11
B5,210,1.5305620091897028,4.2111948936798305,25.352543430123827,2.0304122893872236,3.8887972903880303,35.16589674740872,0.9559518766643177,47.797593833215885,10
B5,211,1.2387544193311673,4.18039583346184,26.765416271866037,1.9502898424466828,3.6071192554014893,32.08875994093895,0.9348537643436626,46.74268821718313,9
B5,212,1.257414584232419,4.236801036814221,27.27414332915423,1.852753966591428,3.3200076519219364,33.903767939292386,0.9460037553446822,47.30018776723411,8
B5,213,1.3883900618201137,4.245169911218209,30.481103652988004,2.1064140533045568,3.237972400390851,33.744181234650625,0.9315849927217801,46.579249636089,7
B5,214,1.4014678314904045,4.232721789541403,27.944506643075584,1.9507528726419308,3.8051095681108174,33.04064706131804,0.9350992475177801,46.754962375889,6
B5,215,1.4071535842924487,4.216359525510536,27.94900740462478,2.065013041289244,3.7346714223019215,32.05433449151421,0.9253497012381039,46.2674850619052,5
B5,216,1.3428217383889545,4.216419072005289,25.498437957003645,1.9605731722102246,3.17801122191038,36.35040558403186,0.9198850663894409,45.994253319472044,4
B5,217,1.4249668306563712,4.155549712963909,25.206001617265525,2.1619162099449762,3.5906474992018036,32.88862125533957,0.9071845451514998,45.35922725757499,3
B5,218,1.461633753943207,4.278277763582794,28.180256154113795,2.0470314883093064,3.2464546383234767,31.47852299424716,0.9120273810811921,45.6013690540596,2
B5,219,1.214994808748668,4.217524249396369,27.168840866945725,1.7603813940243929,3.6238971775046442,33.314325998084136,0.910944242606161,45.547212130308054,1
B5,220,1.3655012089806868,4.2349003005805,26.316386953354264,1.935076193888059,3.734413244836785,33.640988267053956,0.8982616468068921,44.91308234034461,0
