battery_id,cycle,chI,chV,chT,disI,disV,disT,BCt,SOH,RUL,heat_gen,avg_heat_gen,deltaT,stress,cumulative_stress
B5,120,1.374843179877588,4.200242347635075,28.015182536650133,1.9175444851581325,3.506506523912873,33.755226407625216,1.404154345809635,70.20771729048175,100,0.82006834377995,0.821544271471985,2.0079681628578894,143426.29734699213,17705707.328098312
B5,121,1.4736792960099236,4.160802913517864,28.42144847090656,1.943442589207969,3.455674537823012,31.930095122181523,1.390227433913874,69.5113716956937,99,0.8310968599165092,0.8362578048099688,2.0349718991363837,145355.13565259887,17851062.46375091
B5,122,1.434753275986293,4.349176973787699,27.42323481794344,2.008340866705884,3.6107422780465703,33.99749444559323,1.389866334080364,69.4933167040182,98,1.0755049772435072,0.8586417319701257,2.633414360742163,188101.0257672974,18039163.489518207
B5,123,1.5403481149176002,4.222285819401247,25.577362884365225,2.094830061928118,3.2610797051117126,33.69252475134295,1.3791159628040883,68.95579814020442,97,0.9705890394220185,0.8674548061530751,2.3765237436127493,169751.69597233928,18208915.185490545
B5,124,1.1702785845505033,4.155853918123607,25.760630680833764,1.9631607556074533,3.513396693774324,31.80757056031496,1.37816985910965,68.9084929554825,96,0.6293447156455225,0.8427476630241422,1.540974190826895,110069.58505906396,18318984.77054961
B5,125,1.4706719173746576,4.217991333010693,27.25044069167556,2.009850414117905,2.883967316851714,31.679855432348344,1.3765651018596998,68.82825509298499,95,0.9131966191011025,0.8530083928579103,2.235996245303803,159714.01752170027,18478698.788071312
B5,126,1.4833132150231858,4.1749701581268575,30.06633039330142,2.07182706949708,3.634465784337928,34.64476551316255,1.3683996037066437,68.41998018533218,94,0.8585447788615891,0.8711921905671713,2.1021791603316937,150155.65430940673,18628854.44238072
B5,127,1.2811341945955153,4.177359012328492,30.606024185335503,2.126241605210565,3.5020899651082917,34.12608271400008,1.3605749678751686,68.02874839375843,93,0.7264522915117061,0.857818468814565,1.778745740223424,127053.26715881603,18755907.709539536
B5,128,1.3874104661220674,4.220685875758949,26.808447245952784,1.9488266867117876,3.5252986472837007,37.19213499286948,1.3599104252836438,67.99552126418219,92,0.8571485796952543,0.8615401430686713,2.09876051419534,149911.46529966718,18905819.174839202
B5,129,1.427114164643421,4.174436081724469,24.804840620331603,2.146213523651112,3.748899111979848,34.124911910428615,1.3509332962763931,67.54666481381966,91,0.8196402911717253,0.8249880450584168,2.0069200599578534,143351.43285413244,19049170.607693333
B5,130,1.2889552992900086,4.25496193036358,27.096369664367224,2.1170911974107107,4.041334556950222,33.938228620516504,1.3556794701646135,67.78397350823067,90,0.8316195244960943,0.8051352572118563,2.036251663004384,145446.547357456,19194617.155050788
B5,131,1.4198465733919408,4.269938168892408,25.31789235386236,2.120796132958095,3.707003843025865,33.10866927367892,1.3540205708973445,67.70102854486723,89,0.9503422565852614,0.8509920487746762,2.3269487348407796,166210.62391719857,19360827.778967988
B5,132,1.2911505193847983,4.190987281437364,28.03104613496869,1.9257156750803035,3.5353360543538344,36.70277980521643,1.341762460770013,67.08812303850064,88,0.7506333598987167,0.8277687260314782,1.8379539950393606,131282.42821709721,19492110.207185086
B5,133,1.2677543242334763,4.197324088424281,28.55706609853141,1.9967191297217943,3.225325777475609,32.48279085597631,1.3391975132314309,66.95987566157154,87,0.7429888355082416,0.811260734123857,1.8192360897419657,129945.43498156901,19622055.642166656
B5,134,1.2988686041721875,4.246162777107189,27.131728041690653,1.944379495111248,3.9814503247232,30.80264602502521,1.328898961395504,66.4449480697752,86,0.8274878595153148,0.8256943866958012,2.0261351260060647,144723.9375718618,19766779.579738516
B5,135,1.4203264430771725,4.18570953421545,26.32688184292814,2.033875749338657,3.36974037789982,33.44092669920352,1.3320122269204886,66.60061134602444,85,0.8310789994441974,0.8219701609456501,2.0349281670986237,145352.01193561603,19912131.591674134
B5,136,1.4693990429931172,4.143474548442798,25.19202144256075,1.9424577272646597,3.3705725785472054,30.894199696529853,1.3223353171902046,66.11676585951022,84,0.8027804254020884,0.8195616086928449,1.9656380449254909,140402.71749467796,20052534.309168812
B5,137,1.240741870158418,4.19094962677535,27.813749097468648,1.8723506435783543,3.4790248612375314,31.24230955655503,1.312108800693079,65.60544003465395,83,0.7169025852643192,0.8031734745168772,1.7553629255411596,125383.06611008286,20177917.375278894
B5,138,1.3339530972157774,4.220698157854008,26.381682266055016,1.8285021685872465,3.336180321046759,31.659291397132723,1.304413427341349,65.22067136706745,82,0.8191470809739128,0.7844313065723986,2.0057124162506965,143265.17258933547,20321182.54786823
B5,139,1.3404794386283714,4.197210353400661,25.966632153890465,2.117079028763312,3.9189573642221744,33.267554798250515,1.3200310955375127,66.00155477687564,81,0.7922822141837121,0.7903811428988267,1.9399327801712236,138566.62715508742,20459749.175023317
B5,140,1.5003398571634226,4.221626220196533,29.58138009484456,2.046244041595532,3.417182977831395,31.61153854118517,1.2988478422597274,64.94239211298637,80,0.9401879867918828,0.8185524502250611,2.3020856235930114,164434.68739950084,20624183.862422816
B5,141,1.2943594905988922,4.248151880670347,26.30602675500174,2.0610634569451896,3.354372432844497,34.09848062985906,1.30254101736836,65.127050868418,79,0.826781243398535,0.8184515050655211,2.0244049498852354,144600.35356323113,20768784.215986047
B5,142,1.300115860536706,4.297516720781777,25.1666132826666,1.8432252147391832,4.012088145996789,31.789534480412893,1.2870365986190366,64.35182993095184,78,0.8951620531816078,0.8276062270280082,2.1918379328022,156559.85234301433,20925344.068329062
B5,143,1.505397109277622,4.248690127160709,26.511192190173677,2.0443397434843726,3.740784797852475,32.02629060668848,1.285848291359001,64.29241456795005,77,0.9846319632804019,0.8535850181534815,2.4109083704977468,172207.74074983908,21097551.809078902
B5,144,1.4866952156338638,4.176782452304862,28.12457365737413,1.991738749602405,3.430767378448233,33.99082169382361,1.2883588376764097,64.41794188382049,76,0.8635485772330227,0.8745344455775822,2.11443114871706,151030.7963369329,21248582.605415836
B5,145,1.4834825990000828,4.254844685376289,29.02047693445401,1.9604151453423515,3.5059159452733137,34.26269766749336,1.2783413021411505,63.917065107057525,75,0.9771528794109235,0.8971067024971552,2.3925955525342646,170899.68232387607,21419482.287739713
B5,146,1.277013246047132,4.158657713311717,28.914577609168056,1.9368451727840048,3.5460558755147358,34.38476341919527,1.2654316566259234,63.27158283129617,74,0.6998653734413388,0.883904296676816,1.7136466720314516,122403.33371653229,21541885.621456247
B5,147,1.5098901813308416,4.245992566761547,29.420710259800664,2.0071929027157163,4.192583482879772,35.9355635783888,1.262438000782824,63.1219000391412,73,0.9839726008104337,0.8901592415366091,2.409293896707213,172092.42119337237,21713978.04264962
B5,148,1.2783639147465695,4.0738892788124375,28.75108454512818,2.0440028353736595,3.1163520695557825,38.01261256370298,1.248388443840062,62.4194221920031,72,0.5923615630412712,0.8566707157712857,1.4504195516255336,103601.39654468099,21817579.4391943
B5,149,1.3725816164939837,4.188325498659597,22.56530437080587,2.048274586046812,3.544449039750463,34.13149809776687,1.2605094049734695,63.02547024867348,71,0.8021452229010267,0.8433825971597741,1.9640827277269017,140291.62340906443,21957871.062603362
B5,150,1.2886308533697877,4.273299798934025,25.7520693134158,1.893602181105112,3.3054785819177623,34.88250023811129,1.2579681708384602,62.89840854192301,70,0.8550116724750388,0.8248654127590079,2.0935282165487856,149537.72975348472,22107408.792356845
B5,151,1.5274118634619585,4.249710574803381,27.88438339225039,2.2087248147352017,3.5499154189414086,33.30443552549021,1.24178686910991,62.0893434554955,69,1.0029435434702798,0.8447789793643304,2.4557449628522496,175410.35448944644,22282819.14684629
B5,152,1.355073955609465,4.205085548025687,26.361006481689227,2.0178263296114136,3.276032615337714,31.7128165616044,1.2476111633090028,62.38055816545014,68,0.8129640512463171,0.8213234324836723,1.990573035567143,142183.78825479595,22425002.935101088
B5,153,1.488153666115522,4.176798008457741,25.30058811836251,2.039909679332402,3.3764975264270065,34.310001828162946,1.232946491720674,61.6473245860337,67,0.8645707976610814,0.8448527788007784,2.116934093856369,151209.57813259782,22576212.513233688
B5,154,1.2985757496544836,4.190123410262665,27.20124951220519,1.781445079957914,4.091478058640903,34.43720377869936,1.2309484898446303,61.54742449223152,66,0.7545033033364018,0.8120714505902024,1.8474296970023396,131959.2640715957,22708171.777305283
B5,155,1.4807738869118157,4.167779711069328,26.366712685344133,2.019154467479257,2.8854240010346714,30.40709545040029,1.230397968555791,61.51989842778956,65,0.8461643722698098,0.8483289947657079,2.071865269461399,147990.37639009993,22856162.153695382
B5,156,1.466617319099544,4.222122940448059,28.80553187420085,2.0322875366309097,4.000300821960129,32.23815475731099,1.2206974724809825,61.03487362404911,64,0.9163221924080938,0.8646399904095746,2.2436493290238606,160260.66635884723,23016422.82005423
B5,157,1.4451369926536637,4.198457854679846,27.041322067220957,2.008258280709946,3.499449514725168,31.646980232172822,1.210307712712401,60.51538563562004,63,0.8665293500041551,0.8662853729137341,2.1217296828825902,151552.12020589932,23167974.940260127
B5,158,1.416889351488937,4.099305479847808,28.00882067946287,2.198178475887537,3.338215255360988,33.11206852713746,1.2066209074172625,60.33104537086312,62,0.7063019627929309,0.8239080042455414,1.72940690298466,123529.0644989043,23291504.004759032
B5,159,1.3727815765558735,4.23126494780997,29.726962893737834,2.074550440157992,3.497323239723054,35.131491879220235,1.2057237218343233,60.28618609171617,61,0.8612277806086309,0.8308028227258719,2.1087485909527075,150624.89935376483,23442128.904112797
B5,160,1.362161456861703,4.189752223840583,25.684098546956704,1.951714983766121,3.3489964352402044,35.739686567644455,1.2011707083939114,60.058535419695566,60,0.7970054711471188,0.8211506332238773,1.9514978523745987,139392.7037410428,23581521.60785384
B5,161,1.408550074548378,4.197739628312881,25.36764712977796,2.1545962025808683,3.5628262865163824,32.3855008490787,1.1919067298058663,59.59533649029333,59,0.8399721224415074,0.8333604645246065,2.056703313014718,146907.37950105133,23728428.987354893
B5,162,1.402903717931635,4.193450166361464,26.854414021423857,2.0543622305157574,3.9596402663292856,34.42869013259663,1.190676398851544,59.5338199425772,58,0.8300327919275292,0.8310559530471381,2.0323664886712756,145169.03490509113,23873598.022259984
B5,163,1.4511311421456103,4.153262578662889,27.014353189936948,1.956925645767651,3.6117215947519137,35.50369464587792,1.1859493502680734,59.29746751340367,57,0.80514815488628,0.8151739476868789,1.9714355195610835,140816.82282579172,24014414.845085777
B5,164,1.3860773050084958,4.269594455057458,27.55198512766618,2.003470783203581,3.5066573937951526,37.669763274759326,1.1860911178349478,59.30455589174739,56,0.9239866678959969,0.823382135957142,2.2624160853331903,161601.14895237077,24176015.99403815
B5,165,1.164825018319342,4.255896579062008,25.865586892535703,1.8739008762378893,3.450143491313631,32.636281366607264,1.1691864208876823,58.459321044384126,55,0.7424994555207487,0.8285532063468303,1.818037824448739,129859.84460348137,24305875.838641632
B5,166,1.3855437447025014,4.21259844491058,28.159509968716883,2.011307642717072,3.5687459035352376,31.75055483341033,1.1660408873524628,58.30204436762314,54,0.8446087716839801,0.8261790622147372,2.068056322958146,147718.30878272475,24453594.14742436
B5,167,1.4295946603549217,4.175313359166617,27.18802215250782,1.915175238524553,3.577873288627487,29.935584268463018,1.1641789279159291,58.20894639579646,53,0.8225673027640283,0.8298307524457245,2.0140869578563505,143863.3541325965,24597457.501556955
B5,168,1.3172347468126255,4.138970787066574,24.63770162023925,2.0628368285489547,3.19105955519062,29.975417740114864,1.156900321368686,57.8450160684343,52,0.6996850900345142,0.809789747816154,1.713205241333704,122371.80295240747,24719829.304509364
B5,169,1.397217555946325,4.183003609478438,28.396566832769476,1.997305615373364,3.7858181724742326,31.64362837378515,1.1598368128632297,57.99184064316149,51,0.8115163056538393,0.8071445354913411,1.9870281760689525,141930.58400492521,24861759.888514288
B5,170,1.4967956194594862,4.228176553619492,25.67836133695548,2.1398110937001724,3.6686576253040655,32.11950690284596,1.1419416882466935,57.097084412334674,50,0.9474001506091813,0.8274662491660412,2.3197448777762664,165696.06269830477,25027455.951212592
B5,171,1.4941756315363308,4.178614073873375,26.469976284313105,1.994870720311203,3.812042976685159,37.21090170978178,1.1510513918710932,57.55256959355466,49,0.8714127433433148,0.8199556885156581,2.133686855020887,152406.20393006338,25179862.155142657
B5,172,1.4433296956231296,4.190837626951818,24.16912830051305,2.066510735921098,2.629357465774197,33.04754954159119,1.134170482973417,56.70852414867085,48,0.854264565427475,0.8359221327880475,2.091698896862038,149407.06406157417,25329269.219204232
B5,173,1.432966319078997,4.035077797782369,27.860088945822973,2.031257188438669,3.3626778052600983,30.24514325798128,1.1325993613947416,56.62996806973708,47,0.6238926715063347,0.8043912613340982,1.5276246558314037,109116.0468451003,25438385.266049333
B5,174,1.5265974214832063,4.138933385718802,27.725460959979102,1.8377837709055305,3.7841211819649976,31.902049796388727,1.1331590633812725,56.65795316906361,46,0.8332095529507593,0.8059115827893456,2.040144907438487,145724.63624560626,25584109.902294938
B5,175,1.6683972787432837,4.15293817360222,25.85101074597412,2.026581021151633,3.608422193521972,31.518536211005955,1.1166007046053734,55.83003523026867,45,0.9505292798571569,0.841746467049723,2.3274066683514776,166243.333453677,25750353.235748615
B5,176,1.5061182012220302,4.215183968070525,24.688394017646157,2.1123306646842,3.326117621526952,31.413897617323904,1.1262063460801517,56.310317304007576,44,0.9347153938124662,0.8593463367866697,2.288685773989871,163477.5552849908,25913830.791033607
B5,177,1.4042168229645282,4.186547711575779,25.29726320720983,2.0048354094108696,3.968459611432309,35.40080712602841,1.1159587710799874,55.79793855399937,43,0.821246223782363,0.8413243472399815,2.01085224631563,143632.30330825932,26057463.094341867
B5,178,1.2097535776933024,4.287997316844015,26.7528902444408,2.002193693628499,3.844987833658591,32.489565764779364,1.1077723041013623,55.38861520506811,42,0.8137771180380312,0.8330906864820837,1.992563860166607,142325.99001190052,26199789.084353767
B5,179,1.1759901739844727,4.206619819941619,26.10056850408476,2.0709178844052487,3.3251589052675845,32.98267035058667,1.1075336381818566,55.37668190909283,41,0.6925866324486891,0.8099938389136858,1.6958244011319776,121130.31436656984,26320919.39872034
B5,180,1.4825638750305854,4.20040662352336,28.52118736962373,1.8977082202272413,3.13569871181142,31.683838535240856,1.1005891332447766,55.02945666223883,40,0.8957444779099633,0.8488298112570613,2.1932640216406107,156661.71583147225,26477581.114551812
B5,181,1.5922865487322462,4.129992021532156,27.58479517197932,2.065586354946204,3.952260328592714,33.43132540893029,1.0925908994500562,54.629544972502806,39,0.8621468636769937,0.8529637127893804,2.1109990003902763,150785.64288501977,26628366.75743683
B5,182,1.4157819696384113,4.235559636430178,27.747688472624358,1.878092720557545,4.078397101783109,33.631342318974845,1.087456685388673,54.372834269433646,38,0.8985463779126742,0.8455375839401686,2.200124579109544,157151.75565068173,26785518.51308751
B5,183,1.3648820432273243,4.256737792566614,24.573292978479017,2.0191817324747365,3.680763858791268,34.67480521817972,1.0875799613219803,54.37899806609903,37,0.8902846252948983,0.8391903312948018,2.1798953672984447,155706.81194988894,26941225.3250374
B5,184,1.284623170886591,4.124856542940236,25.7701106482883,1.92299315594073,2.4848570272679167,31.92269728288081,1.0758400758042836,53.79200379021418,36,0.6612985277463115,0.8163406604325089,1.6192143007725903,115658.16434089933,27056883.4893783
B5,185,1.457505665290112,4.154770806492212,29.83351174928917,2.0593886561352224,3.4180778305663484,35.599636610117244,1.072454615749279,53.62273078746394,35,0.8115336203756457,0.8160201607664537,1.9870705718160873,141933.61227257768,27198817.10165088
B5,186,1.402153723802643,4.169121926000583,27.796010023609277,2.0375785488683102,3.2722408501726394,31.596156428812154,1.0763539913811355,53.81769956905679,34,0.7954035100213389,0.830708286133975,1.947575390346769,139112.5278819121,27337929.62953279
B5,187,1.5085573826530434,4.202008574432361,27.726673128288702,1.8772379676523048,3.451874590650445,33.5859064245026,1.0716852276453803,53.58426138226903,33,0.9166109174880585,0.8336892060737029,2.2443562832341835,160311.163088156,27498240.79262095
B5,188,1.4744428437645296,4.157370038167508,27.11896253458724,2.0586262060644955,3.661583424907164,34.67068256352417,1.0635129706965876,53.17564853482938,32,0.8265446986953814,0.8286031825049012,2.0238257612887876,144558.98294919913,27642799.775570147
B5,189,1.375088043577113,4.142294048942626,24.940794161293127,2.126777084184368,3.311712621889809,31.28667068603253,1.0597700685575966,52.98850342787983,31,0.7405539573775259,0.8060328367141657,1.8132741991215082,129519.58565153634,27772319.361221682
B5,190,1.2507200730169352,4.163589623133581,28.722917477042404,2.0119319652424306,3.217298749843327,31.56807385788498,1.048986955099116,52.4493477549558,30,0.68932189636885,0.777323875439016,1.6878305721320261,120559.32658085904,27892878.687802542
B5,191,1.2984906298009904,4.140318948936468,27.12892511123385,1.9315921929659143,3.915743970027754,31.048025511030698,1.036396529538486,51.81982647692431,29,0.689775483415492,0.7813920119631845,1.6889411970642652,120638.65693316182,28013517.344735704
B5,192,1.4385559604150144,4.268384906366673,26.6126550220072,1.9984152785445104,3.29102567347282,34.67537665814295,1.041632610487517,52.08163052437587,28,0.962514522450896,0.8029607122596489,2.3567529853199254,168339.49895142327,28181856.84368713
B5,193,1.351539750555383,4.226185891380276,24.45825152081405,2.0179814091014983,2.998750826867365,33.674863952443495,1.0360377963288778,51.80188981644389,27,0.8390273271950518,0.809192686141608,2.0543899463426696,146742.13902447643,28328598.982711606
B5,194,1.5117390125036598,4.1426566557380005,26.21729858070312,1.8911111888208896,3.1235199243369585,30.976262456053643,1.0326681133434323,51.633405667171616,26,0.8291561745583249,0.7966991514373604,2.030220058094213,145015.71843530095,28473614.701146908
B5,195,1.4328850664022388,4.2729857496614425,26.09126581614121,2.1567936138940107,3.491655864820502,34.9712552806881,1.027892379852147,51.39461899260736,25,0.9647438968974708,0.8164418940376587,2.362211692445697,168729.4066032641,28642344.107750174
B5,196,1.4558990633746436,4.178573492101807,26.382857196774,2.0497160916456143,3.07800277532655,37.72024306445593,1.0204149335437391,51.02074667718696,24,0.845129644698415,0.831381277940643,2.069331700111538,147809.40715082418,28790153.514900997
B5,197,1.4045539424917035,4.1224282109691375,28.692910062043985,2.037198915943764,3.8020500319157606,31.847991108993703,1.0177385508377048,50.88692754188524,23,0.7314172335522481,0.8373948975382712,1.7909025874221471,127921.61338729625,28918075.128288295
B5,198,1.392673657657458,4.207290402419856,29.195358634119504,2.1371655807536505,3.0720961650987744,35.33684829406176,1.0155830626281963,50.77915313140981,22,0.8422577744038948,0.859178081965186,2.0622998177532046,147307.12983951464,29065382.25812781
B5,199,1.349878981788831,4.227274400956069,27.25812729362956,2.0215164888947643,2.950128158110342,33.33547074852175,1.0116661798948683,50.58330899474343,21,0.8393087600691613,0.8415772587677953,2.055079045312871,146791.3603794908,29212173.6185073
B5,200,1.3815935641765726,4.16037133269702,28.349200203051414,1.7724536604062606,3.7450083800158938,30.10320582817541,1.011095970520563,50.55479852602816,20,0.7696621247457828,0.8316679441321854,1.8845466409831126,134610.47435593666,29346784.092863236
B5,201,1.4509756502391364,4.185882096502013,26.073626235023543,2.0199586818705377,3.212619524093193,33.45372999436231,0.9971310081993704,49.85655040996853,19,0.8523762145426447,0.834985092701374,2.0870751987449196,149076.79991035143,29495860.892773587
B5,202,1.4025505597359504,4.262721333961951,25.535385418589684,2.0028555379189923,3.1058954169650868,32.64952256177941,0.9918103489841744,49.59051744920872,18,0.9269454870067895,0.829585319859848,2.2696608651362276,162118.6332240163,29657979.525997605
B5,203,1.4033755271337798,4.26588664590418,27.32748957182326,2.035137739688129,3.986491746023411,32.65814267888801,0.9784282230745284,48.92141115372641,17,0.932013870904806,0.8419973521750467,2.282070993610946,163005.07097221047,29820984.596969817
B5,204,1.3343177084343163,4.218026815149115,23.575033501872262,1.7948213853998052,2.750105587010073,34.71295549894941,0.9792796273668368,48.96398136834185,16,0.8158406151901929,0.8540578352661817,1.997616410502339,142686.88646445284,29963671.48343427
B5,205,1.487819722358774,4.18964143242335,29.73085951885583,1.92565646681405,3.736092557420423,35.438873790797615,0.967829715232912,48.391485761645605,15,0.8834507068802431,0.8599425399056599,2.1631622612003043,154511.59008573604,30118183.07352001
B5,206,1.4933455430065363,4.241394055217331,24.52405244490379,2.1357478789230497,3.291712766678649,31.501094897723164,0.9682160047944872,48.41080023972435,14,0.9645940631262595,0.8778404403423883,2.3618448188252295,168703.2013446593,30286886.274864666
B5,207,1.4758299690250225,4.241911964124957,25.55125112978871,1.9950961867930883,3.675255416240328,32.76389825636719,0.9630708601027888,48.15354300513944,13,0.9522351040518917,0.9039222945289753,2.331583443007444,166541.67450053175,30453427.9493652
B5,208,1.4076709131786105,4.183965787616449,27.011407819630712,1.9425954702935764,3.641431112630879,33.88338481606653,0.9551021798209324,47.75510899104663,12,0.8199721801878893,0.8992931467640102,2.007732702688321,143409.47876345154,30596837.42812865
B5,209,1.40934197266796,4.1953449232323,26.203721772809995,2.007944512720127,3.1697885825133945,34.8029689928462,0.954664234779361,47.73321173896805,11,0.8371475269739216,0.8864648667593149,2.0497871848470064,146413.37034621477,30743250.798474863
B5,210,1.5305620091897028,4.211194893679831,25.352543430123827,2.030412289387224,3.8887972903880303,35.16589674740872,0.9559518766643176,47.797593833215885,10,0.9463988880363563,0.8885198692066792,2.3172932487332205,165520.94633808723,30908771.74481295
B5,211,1.2387544193311673,4.18039583346184,26.76541627186604,1.9502898424466828,3.607119255401489,32.08875994093895,0.9348537643436626,46.74268821718313,9,0.7025083375280081,0.872329543826367,1.7201180689361866,122865.57635258479,31031637.321165536
B5,212,1.257414584232419,4.236801036814221,27.27414332915423,1.852753966591428,3.3200076519219364,33.903767939292386,0.9460037553446822,47.30018776723411,8,0.7856578530861117,0.8583591361414912,1.9237127830403196,137408.05593145144,31169045.37709699
B5,213,1.3883900618201137,4.245169911218209,30.481103652988004,2.1064140533045568,3.237972400390851,33.744181234650625,0.93158499272178,46.579249636089,7,0.8918423742019751,0.8479660377237364,2.183709574047018,155979.25528907275,31325024.632386062
B5,214,1.4014678314904043,4.232721789541403,27.944506643075584,1.9507528726419308,3.805109568110818,33.04064706131804,0.93509924751778,46.754962375889,6,0.8840802969654461,0.8382296367113868,2.1647038361877153,154621.70258483684,31479646.3349709
B5,215,1.4071535842924487,4.216359525510536,27.94900740462478,2.065013041289244,3.7346714223019215,32.05433449151421,0.925349701238104,46.2674850619052,5,0.8652028417907949,0.8446911597975163,2.1184816776640014,151320.119833143,31630966.45480404
B5,216,1.3428217383889545,4.216419072005289,25.498437957003645,1.9605731722102249,3.17801122191038,36.35040558403186,0.9198850663894408,45.99425331947205,4,0.8196806714836479,0.8421958947274771,2.007018932669331,143358.49519066652,31774324.949994706
B5,217,1.4249668306563712,4.155549712963909,25.206001617265525,2.161916209944976,3.590647499201804,32.88862125533957,0.9071845451514998,45.35922725757499,3,0.7912803634815612,0.8200361055053635,1.9374797110714173,138391.4079336727,31912716.357928377
B5,218,1.461633753943207,4.278277763582794,28.180256154113795,2.0470314883093064,3.2464546383234767,31.47852299424716,0.912027381081192,45.6013690540596,2,0.9947764245540298,0.8617886893662238,2.435747465216242,173981.96180116019,32086698.319729537
B5,219,1.214994808748668,4.217524249396369,27.168840866945725,1.7603813940243929,3.623897177504644,33.314325998084136,0.910944242606161,45.54721213030805,1,0.7321241433881744,0.8541410165522328,1.7926334827253465,128045.2487660962,32214743.56849563
B5,220,1.3655012089806868,4.2349003005805,26.316386953354264,1.935076193888059,3.734413244836785,33.64098826705396,0.8982616468068921,44.91308234034461,0,0.8609285557477451,0.849724756773057,2.108015927634154,150572.56625958244,32365316.134755213
